,key,kernel,graph,threads,sockets,nodes,edges,degree,instructions,cycles,L1-dcache-loads,L1-dcache-stores,l2-trans.demand-data-rd,l2-trans.rfo,l2-trans.l1d-wb,l2-trans.l2-wb,offcore-response.demand-data-rd.llc-hit.any-response,offcore-response.demand-data-rd.llc-miss.local-dram,offcore-response.demand-data-rd.llc-miss.remote-dram,cores,l1d-read-accesses,l1d-write-accesses,l2-read-accesses,l2-write-accesses,l3-read-accesses,l3-write-accesses,ldram-read-accesses,rdram-read-accesses,l1d-read-accesses-per1kinstr,l1d-write-accesses-per1kinstr,l2-read-accesses-per1kinstr,l2-write-accesses-per1kinstr,l3-read-accesses-per1kinstr,l3-write-accesses-per1kinstr,ldram-read-accesses-per1kinstr,rdram-read-accesses-per1kinstr,l1d-read-miss-rate,l1d-write-miss-rate,l2-read-miss-rate,l2-write-miss-rate,l3-read-miss-rate,l1d-read-bw,l1d-write-bw,l2-read-bw,l2-write-bw,l3-read-bw,l3-write-bw,ldram-read-bw,rdram-read-bw,ipc,avg-exec-time,energy-pkg,energy-cores,energy-uncore,pct-energy-cores,pct-energy-uncore,power-pkg,power-cores,power-uncore,millionTEPS/W
976,cc-kron-g24-k16-t28-2s-2tpc-fh-fs,cc,kron-g24-k16,28.0,2.0,16777216.0,260376709.0,15.0,4111934899.8,13805610274.7,1306749004.0,774530625.3,130767122.2,44363492.5,49043163.1,11009789.6,41827343.9,24737529.6,8753271.5,7.0,1306749004.0,774530625.3,175130614.7,49043163.1,75318145.0,11009789.6,24737529.6,8753271.5,317.7987215441462,188.36730946323542,42.59201575071849,11.92732489996469,18.317643209572132,2.6776452602466176,6.016038057628505,2.1289701654563027,13.402142748149183,6.331987861170952,43.01114764863392,22.449419931798037,44.466660659771335,4.448755651729433,2.6368554497804206,1.1924124962686897,0.3339212975475987,1.794865161202577,0.26237768671400685,0.5895078240490326,0.20858292908785944,0.29785871416640497,1.34292465164,124.396,88.63199999999999,35.764,71.23269663661054,28.767303363389452,92.64052256233941,66.0108127564254,26.629709805914025,2.093976130153922
1351,pr-kron-g24-k16-t14-2s-1tpc-nh-fs,pr,kron-g24-k16,14.0,2.0,16777216.0,260376709.0,15.0,33500167826.8,184400000000.0,11656019446.3,1946268309.9,6644809836.7,110441824.4,144533406.1,35158665.6,3377625009.4,565198694.0,532637406.7,7.0,11656019446.3,1946268309.9,6755251661.1,144533406.1,4475461110.1,35158665.6,565198694.0,532637406.7,347.939329408391,58.097052155217554,201.65062173486535,4.3144863222734795,133.5959580882137,1.0495239783649266,16.871755815145736,15.899622775846638,57.955655779347396,7.426459750706793,66.25216569520316,24.321246095516415,24.530321925572235,10.172696217862775,1.6985727795194852,11.79121937162506,0.2522586081592478,27.3420205896469,0.2147677295039132,3.4530231930700794,3.2541297145713424,0.18167483631750123,5.23824362492,923.4690000000003,761.427,162.042,82.44913933131171,17.5508606686883,176.29867798639557,145.3651088949716,30.933569091423998,0.28204195405400595
1360,pr-kron-g24-k16-t28-2s-2tpc-fh-fs,pr,kron-g24-k16,28.0,2.0,16777216.0,260376709.0,15.0,52233399662.1,382300000000.0,14779600303.9,2138766518.1,6665702474.3,122720689.7,158855378.2,43111507.6,3487121159.2,562577315.0,533837237.1,7.0,14779600303.9,2138766518.1,6788423164.0,158855378.2,4583535711.3,43111507.6,562577315.0,533837237.1,282.95525233650295,40.945556295073985,129.97357670104768,3.0415693158568744,87.76040192150924,0.8254740769192302,10.771378479226186,10.221175388219919,45.93402231136451,7.428606570249481,67.52000489628124,27.138346631604048,23.922427250644475,12.976588325608912,1.8778533792377725,11.9206198519156,0.27895429835650687,28.17085871368592,0.26496557974740503,3.4576591525658658,3.2810199044161843,0.13663204492496978,5.2066168800199994,1054.1030000000003,895.4559999999999,158.64700000000005,84.9490273640795,15.050972635920505,202.45881728133213,171.98834667790214,30.470470603429998,0.2470365163827763
1735,sssp-kron-g24-k16-t14-2s-1tpc-nh-fs,sssp,kron-g24-k16,14.0,2.0,16777216.0,260376709.0,15.0,13681000988.7,47645644671.4,5507443115.6,1815204966.2,1189775866.7,110034662.0,149991097.7,54389037.7,543240356.3,162119448.0,129544935.5,7.0,5507443115.6,1815204966.2,1299810528.7,149991097.7,834904739.8,54389037.7,162119448.0,129544935.5,403.252133095457,132.53564965503395,95.46716310192976,11.018003162397743,61.32176405482585,3.994768365518823,11.905142844430332,9.513173453072696,23.647545882972658,8.325061376052076,64.23321904446718,36.260548383892434,34.93502406684556,1.676722908907139,0.5504725137183393,0.7945792402195025,0.09164961704564342,1.7863733132349466,0.11633735436354484,0.3468504274520272,0.27715684603505125,0.2868429117388382,15.21619231178,951.3039999999999,549.763,401.54100000000005,59.00003685708883,40.99996314291117,63.62072549363063,36.8230539426998,26.797671550930836,0.29662092232594184
1744,sssp-kron-g24-k16-t28-2s-2tpc-fh-fs,sssp,kron-g24-k16,28.0,2.0,16777216.0,260376709.0,15.0,14264336559.8,72790826755.7,5364973793.7,1818224467.9,1198204169.1,114832642.8,156914351.6,60585957.7,550109341.5,164033488.3,131715678.2,7.0,5364973793.7,1818224467.9,1313036811.9,156914351.6,845858508.0,60585957.7,164033488.3,131715678.2,376.39412255466067,127.39154567661994,92.2641364139555,11.024190951083394,59.44404249660082,4.255993767587284,11.529494568785188,9.25672711406682,24.500726333112052,8.660831344564048,64.42064395659403,38.61023465247088,34.96471419539748,1.6743049551606817,0.5663113651891126,0.8213990664671288,0.09813397544995701,1.8522721909082065,0.13255168411440577,0.3592285416639196,0.2885355457241067,0.19589003771101526,14.81502291208,980.9589999999998,548.128,432.831,56.363767690417276,43.63623230958273,66.13413151363477,37.14776344327272,28.98636807036206,0.27966674053608875
2119,tc-kron-g24-k16-t14-2s-1tpc-nh-fs,tc,kron-g24-k16,14.0,2.0,16777216.0,260376709.0,15.0,2490000000000.0,2113000000000.0,244300000000.0,8357061152.3,14874734839.1,225358130.0,351209481.6,151250179.0,1796082594.0,1318692608.3,1404663012.1,7.0,244300000000.0,8357061152.3,15100092969.1,351209481.6,4519438214.4,151250179.0,1318692608.3,1404663012.1,98.11244979919677,3.3562494587550207,6.064294365100402,0.14104798457831325,1.8150354274698794,0.060743043775100404,0.5295954250200803,0.5641216916064258,6.180984675199732,4.2042786094389,29.929978915700804,43.06640482562611,60.2590777302229,23.05414181599711,0.7886449578134365,2.849926718085496,0.06628430563467848,2.9854000622334187,0.09991043865511598,0.8710897133891959,0.9278768986450565,1.1784248412769385,48.4431374632,9070.978,7599.816999999998,1471.161,83.78138335532121,16.21861664467878,187.2519602078465,156.8826628841917,30.369297323654802,0.028704766247337043
2128,tc-kron-g24-k16-t28-2s-2tpc-fh-fs,tc,kron-g24-k16,28.0,2.0,16777216.0,260376709.0,15.0,2492000000000.0,2763000000000.0,243400000000.0,8401132557.6,15170803482.5,243572193.8,414842408.1,179372113.0,2078379282.4,1240737537.3,1320621024.9,7.0,243400000000.0,8401132557.6,15414375676.3,414842408.1,4639737844.6,179372113.0,1240737537.3,1320621024.9,97.67261044176709,3.3711789048575107,6.18554733416755,0.16646636484096383,1.8618541787991965,0.0719778932660241,0.49788908938939763,0.5299450106640964,6.332958421834986,4.938259083391465,30.10023641620878,43.24883252967506,55.204901444958274,34.12924414529641,1.1779687884374768,4.3227668667884815,0.11633459543884864,4.554046487737522,0.17605615592172125,1.2178242752241932,1.2962333978622413,0.9019188510437923,32.6021556198,7565.673999999999,6519.910000000001,1045.764,86.17718475059564,13.822815249404346,232.0607009902695,199.98407595564882,32.07662503462075,0.03441663861490905
327,bc-twitter-t14-2s-1tpc-nh-fs,bc,twitter,14.0,2.0,61578415.0,1468364884.0,23.0,64767316782.4,307600000000.0,18444513131.4,6086936369.3,4659885944.6,635553007.2,736120408.9,400943591.0,1838082925.8,823140150.9,823211410.1,7.0,18444513131.4,6086936369.3,5295438951.8,736120408.9,3484434486.8,400943591.0,823140150.9,823211410.1,284.749060440864,93.89703266655462,81.84862263594142,11.37833236693514,53.84910483340785,6.196755691707204,12.720035485818677,12.723066059332483,28.748608077893373,12.145863256453824,65.82402629306485,54.513353225558966,47.248722901273304,5.954425113841218,1.9651165427066388,3.4182820622611816,0.4751120881810886,7.8736595825932465,0.9059295274707113,1.8600004833484243,1.8601547497508306,0.21056337915321804,14.163299357400001,1754.426,1338.0510000000002,416.375,76.25137692860392,23.748623071396082,123.88915634084557,94.49252466175184,29.39663167909372,0.8374208313276181
336,bc-twitter-t28-2s-2tpc-fh-fs,bc,twitter,28.0,2.0,61578415.0,1468364884.0,23.0,67707316159.6,471300000000.0,18317389362.4,6375156715.4,4723307982.6,658922830.1,763021480.8,411982216.2,1887858472.4,838777063.6,798728410.6,7.0,18317389362.4,6375156715.4,5382230812.7,763021480.8,3525363946.6,411982216.2,838777063.6,798728410.6,270.4629830129457,93.96920840904981,79.64045953906056,11.288175647526781,52.195991389545235,6.097270876547742,12.409523553163726,11.830082925610352,29.4541036711389,12.05653887723397,65.58330512931146,54.12390502728188,46.45714202931497,6.567768644963179,2.2859524115917127,3.8588886397414717,0.5470095123191541,8.847213347232794,1.0338762916544237,2.1048850325166866,2.0047059326673624,0.14358561814325455,12.751301748800001,1661.4820000000004,1282.4250000000002,379.05699999999996,77.16931649200558,22.83068350799442,130.30036583060084,100.57417325687854,29.726192573722262,0.8844057158728941
711,bfs-twitter-t14-2s-1tpc-nh-fs,bfs,twitter,14.0,2.0,61578415.0,1468364884.0,23.0,17589339078.1,45325033185.7,5465676998.1,3816472139.2,578034748.6,241538380.4,280803880.5,63265777.9,218443511.7,75782883.1,73739647.5,7.0,5465676998.1,3816472139.2,819573129.0,280803880.5,367966042.3,63265777.9,75782883.1,73739647.5,310.7410333164426,216.9963047905786,46.60518984378945,15.967992798807705,20.923682978984388,3.5973474145713666,4.3104837407395395,4.1917720415519115,14.997980836827002,7.35831829401018,44.90459862776965,22.5302674119445,40.6351521514988,3.105124199579779,2.1682375303334984,0.931271299619414,0.3190674831133734,1.463293357894751,0.25160993029961165,0.3014874760084853,0.2931137113427763,0.3882757604186871,8.04844179166,653.3130000000001,432.69800000000004,220.615,66.18927100320204,33.810728996797955,81.17449034962802,53.76548476797035,27.409005581657663,2.249492014077256
720,bfs-twitter-t28-2s-2tpc-fh-fs,bfs,twitter,28.0,2.0,61578415.0,1468364884.0,23.0,17962949462.4,55432229903.6,5472333552.7,3806716906.8,600352653.5,255478912.3,286352704.3,66151850.6,216785911.8,77552672.8,76219245.9,7.0,5472333552.7,3806716906.8,855831565.8,286352704.3,370557830.5,66151850.6,77552672.8,76219245.9,304.6460596072242,211.92058561587928,47.64474267158562,15.941960391929479,20.630298430527226,3.682800274163127,4.3173096700160825,4.243829362507315,15.63924409214592,7.522658618311131,43.30647804456182,23.101311794011124,41.49731753738912,3.121488277010612,2.171440288962436,0.9763045050943141,0.3266789645026166,1.4795727208005123,0.26413731584233757,0.30978669641650064,0.30420983076006497,0.3242193319890091,8.015146924880002,622.3199999999999,408.327,213.993,65.53181848999381,34.4681815100062,77.64833776882982,50.9506233642475,26.697714404582314,2.364381597042435
1095,cc-twitter-t14-2s-1tpc-nh-fs,cc,twitter,14.0,2.0,61578415.0,1468364884.0,23.0,19422019130.8,57563709188.3,6229932055.1,3807807944.5,621165265.5,239444361.2,274706557.6,57645348.5,227101624.7,107557389.6,74778772.1,7.0,6229932055.1,3807807944.5,860609626.7,274706557.6,409437786.4,57645348.5,107557389.6,74778772.1,320.7672592663729,196.04556130339,44.38166489738932,14.167939109112428,21.12312923509291,2.9738512020052625,5.545434287927222,3.8623910124390464,13.836280881108106,7.228157847506813,47.64054275336092,20.993929724379704,44.55372976485455,3.321994926651592,2.0305200376889188,0.9179094464570223,0.2930131117430144,1.5294905242373922,0.21529216377003343,0.4019151693215396,0.27943123771531786,0.3377133520343703,8.57643290916,720.124,480.30999999999995,239.814,66.64477980071607,33.35522019928393,84.0741330548777,56.10907406527722,27.965058989600504,2.045349125673253
1104,cc-twitter-t28-2s-2tpc-fh-fs,cc,twitter,28.0,2.0,61578415.0,1468364884.0,23.0,19997358574.0,70487524723.1,6314463679.9,3858629455.4,684987007.5,264111715.5,289032539.4,60557597.2,228635741.0,104030368.6,88674422.4,7.0,6314463679.9,3858629455.4,949098723.0,289032539.4,421340532.0,60557597.2,104030368.6,88674422.4,315.7618906907104,192.95932391409013,47.487273448157715,14.46458090753004,21.09193704199135,3.030719218897258,5.210301538705114,4.43571767218876,15.039014224984067,7.496335529059708,44.40845957184634,20.953480896143084,45.743898343803345,3.45674903064842,2.112373325487614,1.039146430502089,0.316474449772275,1.6147242198443106,0.23207150583939748,0.3987298944793459,0.33978659513535275,0.28382952879464096,8.350579015940003,687.11,460.47700000000003,226.63300000000004,66.9322884867128,33.06771151328718,82.29583018350262,55.156443952531234,27.139386230971375,2.141989382026675
1479,pr-twitter-t14-2s-1tpc-nh-fs,pr,twitter,14.0,2.0,61578415.0,1468364884.0,23.0,211800000000.0,1352000000000.0,76175250858.8,8764108197.2,49726155100.3,506855651.4,689536675.5,242142389.3,23058322158.6,5872117102.0,5812284965.7,7.0,76175250858.8,8764108197.2,50233010751.7,689536675.5,34742724226.3,242142389.3,5872117102.0,5812284965.7,359.6648900158016,41.372539606642725,237.19999402683607,3.2563243229907406,164.054304317618,1.1434365113247438,27.727477524623374,27.445891030567974,65.94906367575798,7.875511794519244,69.16366228177752,35.12732583290029,33.63154235812196,9.51514513613453,1.0946313630020574,12.550179951964965,0.17230503209465362,30.379984877614287,0.21175874727660676,5.134571531955094,5.082526775538583,0.15665515766292476,36.5982400908,6618.856999999999,5440.783,1178.074,82.19246446535814,17.80753553464185,180.85684488514073,148.66699643059496,32.18984845454579,0.22195065069131745
1488,pr-twitter-t28-2s-2tpc-fh-fs,pr,twitter,28.0,2.0,61578415.0,1468364884.0,23.0,226300000000.0,2434000000000.0,69273736127.7,9026817609.2,50755120384.8,602518690.4,735334713.9,288199458.0,23563335741.9,5929691112.0,5826410123.5,7.0,69273736127.7,9026817609.2,51357639075.2,735334713.9,35319436977.4,288199458.0,5929691112.0,5826410123.5,306.250690756349,39.92024838687474,227.54675286237907,3.257515265821288,156.4932538586143,1.2766556997951701,26.272910095924665,25.815382293758592,74.27642329444856,8.156819803808926,68.77253291947974,39.19259002120043,33.285271234826695,9.60123638147902,1.2511457594519968,14.239409788619232,0.20386879465710894,34.2743951048853,0.2796563409212847,5.754223760883436,5.654005285163188,0.09291215138705414,32.97667592559999,6679.964,5618.116,1061.8480000000004,84.10329240204146,15.896707597958525,202.5739016373047,170.3734836789535,32.20041795835116,0.2198213309215519
1863,sssp-twitter-t14-2s-1tpc-nh-fs,sssp,twitter,14.0,2.0,61578415.0,1468364884.0,23.0,64584370115.7,230200000000.0,22555562151.1,10095730146.7,4104918506.1,584780116.0,793284356.8,247649089.1,1605330754.6,716304511.3,687274107.3,7.0,22555562151.1,10095730146.7,4689698622.1,793284356.8,3008909373.2,247649089.1,716304511.3,687274107.3,349.3933052215147,156.31373077275111,72.74262921590882,12.304798226711195,46.66917849785782,3.8412229194485525,11.110121882024456,10.660358528456523,20.81277051631016,7.872028567812832,64.16437853657216,31.219405402784492,46.64790464373737,1.17572725599089,0.5260268073945947,0.489517759928885,0.08279100387672522,1.098946244494796,0.09045881739378842,0.2617503229917432,0.2509311196598613,0.2804498155285403,87.9208708268,4771.12,2503.516,2267.6040000000003,52.628410991154155,47.371589008845845,54.19211969613923,28.463105698650473,25.729013997488757,0.3127962934624098
1872,sssp-twitter-t28-2s-2tpc-fh-fs,sssp,twitter,28.0,2.0,61578415.0,1468364884.0,23.0,67308744140.5,339400000000.0,22118997115.0,9774962165.0,4176132906.0,618956365.8,835190034.9,275072119.0,1665861211.7,716442653.6,687104730.2,7.0,22118997115.0,9774962165.0,4795089271.8,835190034.9,3069408595.5,275072119.0,716442653.6,687104730.2,328.72846667622576,145.22628116296838,71.36939039958921,12.431681628090374,45.669532826035656,4.0940440972693555,10.662892442193419,10.221491907029353,21.70385404342907,8.56037692664178,64.0179039931848,32.936875790357675,45.727973541294695,1.264525941795877,0.558583804497691,0.5489831106948614,0.09563082297503284,1.2291325644563442,0.11021678838497628,0.28688519133657875,0.2752508591579372,0.19838479022344396,80.2993958172,4529.8769999999995,2395.0460000000003,2134.831,52.968694184735355,47.031305815264645,56.40408744965746,29.847709392471536,26.556378057185924,0.32859105117571347
359,bc-web-t14-2s-1tpc-nh-fs,bc,web,14.0,2.0,50636151.0,1930292948.0,38.0,69394382750.9,133600000000.0,18252515758.1,5686934943.0,1299007469.1,443779642.6,435420635.0,123295346.5,415781197.6,167431655.0,190642708.2,7.0,18252515758.1,5686934943.0,1742787111.7,435420635.0,773855560.8,123295346.5,167431655.0,190642708.2,263.015237312452,81.93304683893686,25.120940790240446,6.27597092487991,11.154280754873914,1.777147193039194,2.4134990373034135,2.7476939763382684,9.55172158477104,7.663438182057402,44.42252152115732,28.323358623951634,46.29327541217475,6.708183617106665,2.089833431228998,1.2815399464322428,0.3201350048351236,1.9910423452242227,0.3172565303465592,0.4308322646453361,0.4905122081950043,0.5201796393622629,12.4399844078,1174.864,827.7209999999999,347.1430000000001,70.41760386641394,29.58239613358606,94.47290247889673,66.57178664963703,27.90111582925971,1.6441226573235874
368,bc-web-t28-2s-2tpc-fh-fs,bc,web,28.0,2.0,50636151.0,1930292948.0,38.0,69306868458.6,168600000000.0,17974759226.7,5533994832.5,1284505732.7,448676542.3,434729188.8,127104985.8,380785679.3,181710510.5,195801518.1,7.0,17974759226.7,5533994832.5,1733182275.0,434729188.8,758297707.9,127104985.8,181710510.5,195801518.1,259.3390367262242,79.82760255288268,25.017234677410713,6.2747509049711105,10.943599733224897,1.8345957834054416,2.6219197788739255,2.826590053293531,9.647052403856545,7.863680851171294,43.76091248764908,29.238810076119808,49.788863211147095,7.221631386604303,2.2234156938850114,1.3926177623580218,0.3493057130836531,2.1326194307226776,0.3574520601473292,0.5110666359346271,0.5506093688807876,0.41139712763357117,11.3793266048,1019.0020000000001,704.5520000000001,314.44999999999993,69.09993350942901,30.900066490570985,89.54792453174124,61.915771436617185,27.632153095124046,1.896055207464204
743,bfs-web-t14-2s-1tpc-nh-fs,bfs,web,14.0,2.0,50636151.0,1930292948.0,38.0,57380962611.9,72151918192.2,15294117524.4,4818070666.0,1049747348.1,300222319.0,336903722.8,64896451.9,265082697.4,75465296.6,94346161.3,7.0,15294117524.4,4818070666.0,1349969667.1,336903722.8,434894155.3,64896451.9,75465296.6,94346161.3,266.53668287133655,83.96738178282405,23.526246012390338,5.871463828579179,7.579353063463344,1.1309900185612047,1.315143062319526,1.6443154892644842,8.82664695511671,6.992608081337361,32.22415163013904,19.26293397061859,39.04746167401624,6.529756899342679,2.0569969570356346,1.1527165925494915,0.28767845166327977,1.2996600378493173,0.1939514276449526,0.22559237223576822,0.2819067951999087,0.795680897216887,10.70861529518,881.4220000000001,590.003,291.419,66.87076596957641,33.12923403042361,82.32274560688256,55.10874166902438,27.21400393785816,2.1926356048143343
752,bfs-web-t28-2s-2tpc-fh-fs,bfs,web,28.0,2.0,50636151.0,1930292948.0,38.0,58624966439.2,98819524467.0,15456857084.4,4821333816.6,1417540592.8,313840541.9,344859786.7,68017752.9,283399757.2,76711508.5,87963086.5,7.0,15456857084.4,4821333816.6,1731381134.7,344859786.7,448074352.2,68017752.9,76711508.5,87963086.5,263.65805154646307,82.2487438412405,29.536640051419774,5.883404391970851,7.644212417552046,1.1603723360115237,1.3088850696096979,1.5004901295295459,11.202612919102235,7.152948264732318,25.883990051713415,19.723323073296083,36.751085358613416,6.644496063813992,2.0724377130685925,1.4884662683529912,0.29646545828190524,1.3482321100982957,0.20466312992157004,0.23088801360623618,0.2646113780252354,0.5935260234276256,10.63670591576,859.2419999999998,567.1370000000001,292.105,65.92922638689058,34.07077361310941,80.79546735325849,53.339543689264985,27.45592366399349,2.2498905950136554
